iteration,physical_time_s,wall_clock_s,total_density
158700,0.0038745117187442266,3507.427341313,221666.2865524
158800,0.003876953124994221,3509.771930185,221666.323605
158900,0.0038793945312442153,3512.266795076,221666.3605748
159000,0.0038818359374942096,3514.497908318,221666.3974621
159100,0.003884277343744204,3516.817138339,221666.4342669
159200,0.003886718749994198,3519.081626073,221666.4709896
159300,0.0038891601562441925,3521.619142836,221666.5076302
159400,0.003891601562494187,3523.859824499,221666.5441889
159500,0.003894042968744181,3526.200063793,221666.580666
159600,0.0038964843749941754,3528.476489334,221666.6170616
159700,0.0038989257812441698,3530.852305964,221666.6533758
159800,0.003901367187494164,3533.241608284,221666.689609
159900,0.0039038085937441584,3535.627418126,221666.7257612
160000,0.0039062499999941527,3538.028669096,221666.7618326
160100,0.003908691406244147,3540.546738403,221666.7978234
160200,0.003911132812494142,3543.007758163,221666.8337338
160300,0.003913574218744136,3545.825688396,221666.869564
160400,0.00391601562499413,3548.488969183,221666.9053141
160500,0.003918457031244125,3551.294139124,221666.9409844
160600,0.003920898437494119,3554.09339235,221666.9765749
160700,0.003923339843744113,3556.589390343,221667.0120859
160800,0.003925781249994108,3559.061125781,221667.0475176
160900,0.003928222656244102,3561.500581082,221667.0828701
161000,0.003930664062494096,3564.001072387,221667.1181436
161100,0.0039331054687440905,3566.433006409,221667.1533383
161200,0.003935546874994085,3569.030603141,221667.1884543
161300,0.003937988281244079,3571.609600499,221667.2234919
161400,0.0039404296874940735,3573.988589597,221667.2584511
161500,0.003942871093744068,3576.316286316,221667.2933323
161600,0.003945312499994062,3578.609721011,221667.3281355
161700,0.003947753906244056,3580.849080745,221667.3628609
161800,0.003950195312494051,3583.166562354,221667.3975087
161900,0.003952636718744045,3585.389874565,221667.432079
162000,0.003955078124994039,3588.135034726,221667.4665722
162100,0.003957519531244034,3590.675397237,221667.5009882
162200,0.003959960937494028,3593.280598417,221667.5353273
162300,0.003962402343744022,3595.703023067,221667.5695896
162400,0.0039648437499940166,3598.288905628,221667.6037754
162464,0.003966406249994013,3600.01945221,221667.6256142
